,ID,Nachname,Vorname,Adelstitel,Anrede_Titel,Geburtsdatum,Geburtsort,Sterbedatum,Geschlecht,Religion,Beruf,Partei,Profession,is_stem,WP,Von,Bis,Wahlkreis,Bundesland,Liste,Mandatsart
2903,11000953,Hoogen,Matthias,,,25.06.1904,Straelen / Niederrhein,13.07.1985,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,2,06.10.1953,06.10.1957,,NRW,,Direktwahl
2904,11000953,Hoogen,Matthias,,,25.06.1904,Straelen / Niederrhein,13.07.1985,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,3,15.10.1957,15.10.1961,,NRW,,Direktwahl
2905,11000953,Hoogen,Matthias,,,25.06.1904,Straelen / Niederrhein,13.07.1985,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,4,17.10.1961,11.12.1964,,NRW,,Direktwahl
2906,11000954,Hoppe,Anton,,,12.02.1889,Köln- Mühlheim,11.08.1968,männlich,katholisch,"Schlosser, Landrat",CDU,"Locksmith, District Administrator",Yes,1,07.09.1949,07.09.1953,,NRW,,Direktwahl
2907,11000955,Hoppe,Hans-Günter,,,09.11.1922,Stettin,22.03.2000,männlich,ohne Angaben,"Senator a. D., Jurist",FDP,"Former Senator, Jurist",No,7,13.12.1972,13.12.1976,,,BLW,Landesliste
2908,11000955,Hoppe,Hans-Günter,,,09.11.1922,Stettin,22.03.2000,männlich,ohne Angaben,"Senator a. D., Jurist",FDP,"Former Senator, Jurist",No,8,14.12.1976,04.11.1980,,,BLW,Landesliste
2909,11000955,Hoppe,Hans-Günter,,,09.11.1922,Stettin,22.03.2000,männlich,ohne Angaben,"Senator a. D., Jurist",FDP,"Former Senator, Jurist",No,9,04.11.1980,29.03.1983,,,BLW,Landesliste
2910,11000955,Hoppe,Hans-Günter,,,09.11.1922,Stettin,22.03.2000,männlich,ohne Angaben,"Senator a. D., Jurist",FDP,"Former Senator, Jurist",No,10,29.03.1983,18.02.1987,,,BLW,Landesliste
2911,11000955,Hoppe,Hans-Günter,,,09.11.1922,Stettin,22.03.2000,männlich,ohne Angaben,"Senator a. D., Jurist",FDP,"Former Senator, Jurist",No,11,18.02.1987,20.12.1990,,,BLW,Landesliste
2912,11000956,Horacek,Milan,,,30.10.1946,Groß-Ullersdorf,,männlich,ohne Angaben,Elektromonteur,GRÜNE,Electrician,Yes,10,02.09.1983,03.10.1985,,,HES,Landesliste
2913,11000957,Horlacher,Michael,,Dr.,18.01.1888,Pottenstein,12.10.1957,männlich,katholisch,Prässdent de Bayerischen Raiffeisenverbandes,CSU,President of the Bavarian Raiffeisen Association,No,1,07.09.1949,07.09.1953,,BAY,,Direktwahl
2914,11000957,Horlacher,Michael,,Dr.,18.01.1888,Pottenstein,12.10.1957,männlich,katholisch,Prässdent de Bayerischen Raiffeisenverbandes,CSU,President of the Bavarian Raiffeisen Association,No,2,06.10.1953,06.10.1957,,BAY,,Direktwahl
2915,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,10,29.03.1983,18.02.1987,,,HES,Landesliste
2916,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,11,18.02.1987,20.12.1990,,HES,,Direktwahl
2917,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,12,20.12.1990,10.11.1994,,HES,,Direktwahl
2918,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,13,10.11.1994,26.10.1998,Gießen,HES,HES,Direktwahl
2919,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,6,20.10.1969,22.09.1972,,HES,,Direktwahl
2920,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,7,13.12.1972,13.12.1976,,HES,,Direktwahl
2921,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,8,14.12.1976,04.11.1980,,HES,,Direktwahl
2922,11000958,Horn,Erwin,,,02.05.1929,Annerod bei Gießen,13.05.2006,männlich,evangelisch,Oberstudiendirektor a. D.,SPD,Former Senior Headmaster,No,9,04.11.1980,29.03.1983,,HES,,Direktwahl
2923,11000959,Horn,Peter,,,15.04.1891,Köln-Holweide,26.06.1967,männlich,katholisch,Geschäftsführer i. R.,CDU,Retired Managing Director,No,1,10.06.1950,07.09.1953,,,HES,Landesliste
2924,11000959,Horn,Peter,,,15.04.1891,Köln-Holweide,26.06.1967,männlich,katholisch,Geschäftsführer i. R.,CDU,Retired Managing Director,No,2,06.10.1953,06.10.1957,,HES,,Direktwahl
2925,11000959,Horn,Peter,,,15.04.1891,Köln-Holweide,26.06.1967,männlich,katholisch,Geschäftsführer i. R.,CDU,Retired Managing Director,No,3,15.10.1957,15.10.1961,,HES,,Direktwahl
2926,11000959,Horn,Peter,,,15.04.1891,Köln-Holweide,26.06.1967,männlich,katholisch,Geschäftsführer i. R.,CDU,Retired Managing Director,No,4,17.10.1961,17.10.1965,,,HES,Landesliste
2927,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,7,13.12.1972,13.12.1976,,,NDS,Landesliste
2928,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,8,14.12.1976,04.11.1980,,NDS,,Direktwahl
2929,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,9,04.11.1980,29.03.1983,,,NDS,Landesliste
2930,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,10,29.03.1983,18.02.1987,,NDS,,Direktwahl
2931,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,11,18.02.1987,20.12.1990,,NDS,,Direktwahl
2932,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,12,20.12.1990,10.11.1994,,NDS,,Direktwahl
2933,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,13,10.11.1994,26.10.1998,Stadt Osnabrück,NDS,NDS,Direktwahl
2934,11000960,Hornhues,Karl-Heinz,,Dr.,10.06.1939,Stadtlohn / Westfalen,,männlich,katholisch,Dipl.-Volkswirt,CDU,Graduate Economist,No,14,26.10.1998,17.10.2002,Stadt Osnabrück,NDS,NDS,Landesliste
2935,11000961,Hornung,Siegfried,,,08.07.1938,Ballenberg / Baden,,männlich,katholisch,Landwirtschaftsmeister,CDU,Master Farmer,No,10,29.03.1983,18.02.1987,,,BWG,Landesliste
2936,11000961,Hornung,Siegfried,,,08.07.1938,Ballenberg / Baden,,männlich,katholisch,Landwirtschaftsmeister,CDU,Master Farmer,No,11,06.02.1990,20.12.1990,,,BWG,Landesliste
2937,11000961,Hornung,Siegfried,,,08.07.1938,Ballenberg / Baden,,männlich,katholisch,Landwirtschaftsmeister,CDU,Master Farmer,No,12,20.12.1990,10.11.1994,,BWG,,Direktwahl
2938,11000961,Hornung,Siegfried,,,08.07.1938,Ballenberg / Baden,,männlich,katholisch,Landwirtschaftsmeister,CDU,Master Farmer,No,13,10.11.1994,26.10.1998,Odenwald - Tauber,BWG,BWG,Direktwahl
2939,11000961,Hornung,Siegfried,,,08.07.1938,Ballenberg / Baden,,männlich,katholisch,Landwirtschaftsmeister,CDU,Master Farmer,No,14,26.10.1998,17.10.2002,Odenwald - Tauber,BWG,,Direktwahl
2940,11000962,Horstmeier,Martin,,,01.04.1929,Stockhausen,,männlich,evangelisch,Landwirt,CDU,Farmer,No,5,19.10.1965,19.10.1969,,,NRW,Landesliste
2941,11000962,Horstmeier,Martin,,,01.04.1929,Stockhausen,,männlich,evangelisch,Landwirt,CDU,Farmer,No,6,20.10.1969,22.09.1972,,,NRW,Landesliste
2942,11000962,Horstmeier,Martin,,,01.04.1929,Stockhausen,,männlich,evangelisch,Landwirt,CDU,Farmer,No,7,13.12.1972,13.12.1976,,,NRW,Landesliste
2943,11000962,Horstmeier,Martin,,,01.04.1929,Stockhausen,,männlich,evangelisch,Landwirt,CDU,Farmer,No,8,14.12.1976,04.11.1980,,,NRW,Landesliste
2944,11000962,Horstmeier,Martin,,,01.04.1929,Stockhausen,,männlich,evangelisch,Landwirt,CDU,Farmer,No,9,04.11.1980,29.03.1983,,,NRW,Landesliste
2945,11000962,Horstmeier,Martin,,,01.04.1929,Stockhausen,,männlich,evangelisch,Landwirt,CDU,Farmer,No,10,03.12.1986,18.02.1987,,,NRW,Landesliste
2946,11000963,Horten,Alphons,,,09.11.1907,Metz-Sablon,01.12.2003,männlich,katholisch,Fabrikant,CDU,Manufacturer,Yes,5,19.10.1965,19.10.1969,,NRW,,Direktwahl
2947,11000963,Horten,Alphons,,,09.11.1907,Metz-Sablon,01.12.2003,männlich,katholisch,Fabrikant,CDU,Manufacturer,Yes,6,20.10.1969,22.09.1972,,NRW,,Direktwahl
2948,11000964,Hoss,Willi,,,27.04.1929,Vaals,20.02.2003,männlich,ohne Angaben,Hochdruckschweißer,DIE GRÜNEN/BÜNDNIS 90,High-Pressure Welder,Yes,10,29.03.1983,12.04.1985,,,BWG,Landesliste
2949,11000964,Hoss,Willi,,,27.04.1929,Vaals,20.02.2003,männlich,ohne Angaben,Hochdruckschweißer,DIE GRÜNEN/BÜNDNIS 90,High-Pressure Welder,Yes,11,18.02.1987,20.12.1990,,,BWG,Landesliste
2950,11000965,Hoth,Sigrid,,Dr.,08.03.1961,Zerbst / Sachsen-Anhalt,,weiblich,ohne Angaben,Tierärztin,FDP,Veterinarian (female),No,12,20.12.1990,10.11.1994,,,SAA,Landesliste
2951,11000966,Hoven,Viktor,,Dr.,26.03.1909,Kornelimünster,10.10.1968,männlich,katholisch,Kaufmann,FDP,Merchant,No,3,15.10.1957,15.10.1961,,,NRW,Landesliste
2952,11000966,Hoven,Viktor,,Dr.,26.03.1909,Kornelimünster,10.10.1968,männlich,katholisch,Kaufmann,FDP,Merchant,No,4,17.10.1961,17.10.1965,,,NRW,Landesliste
2953,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,11,18.02.1987,20.12.1990,,,NRW,Landesliste
2954,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,12,20.12.1990,10.11.1994,,,NRW,Landesliste
2955,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,13,10.11.1994,26.10.1998,Köln II,NRW,NRW,Landesliste
2956,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,14,26.10.1998,17.10.2002,Köln II,NRW,NRW,Landesliste
2957,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,15,17.10.2002,18.10.2005,,,NRW,Landesliste
2958,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,16,18.10.2005,27.10.2009,,,NRW,Landesliste
2959,11000967,Hoyer,Werner,,Dr.,17.11.1951,Wuppertal-Ronsdorf,,männlich,römisch-katholisch,Staatsminister,FDP,State Minister,No,17,27.10.2009,31.12.2011,,,NRW,Landesliste
2960,11000968,Huber,Antje,,,23.05.1924,Stettin,30.09.2015,weiblich,ohne Angaben,"Studienleiterin, Bundesministerin a. D.",SPD,"Study Director, Former Federal Minister (female)",No,6,20.10.1969,22.09.1972,,NRW,,Direktwahl
2961,11000968,Huber,Antje,,,23.05.1924,Stettin,30.09.2015,weiblich,ohne Angaben,"Studienleiterin, Bundesministerin a. D.",SPD,"Study Director, Former Federal Minister (female)",No,7,13.12.1972,13.12.1976,,NRW,,Direktwahl
2962,11000968,Huber,Antje,,,23.05.1924,Stettin,30.09.2015,weiblich,ohne Angaben,"Studienleiterin, Bundesministerin a. D.",SPD,"Study Director, Former Federal Minister (female)",No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
2963,11000968,Huber,Antje,,,23.05.1924,Stettin,30.09.2015,weiblich,ohne Angaben,"Studienleiterin, Bundesministerin a. D.",SPD,"Study Director, Former Federal Minister (female)",No,9,04.11.1980,29.03.1983,,NRW,,Direktwahl
2964,11000968,Huber,Antje,,,23.05.1924,Stettin,30.09.2015,weiblich,ohne Angaben,"Studienleiterin, Bundesministerin a. D.",SPD,"Study Director, Former Federal Minister (female)",No,10,29.03.1983,18.02.1987,,,NRW,Landesliste
2965,11000969,Hubert,Elinor,,Dr.,11.05.1900,Breslau,25.01.1973,weiblich,evangelisch,Ärztin,SPD,Doctor (female),No,1,07.09.1949,07.09.1953,,NDS,,Direktwahl
2966,11000969,Hubert,Elinor,,Dr.,11.05.1900,Breslau,25.01.1973,weiblich,evangelisch,Ärztin,SPD,Doctor (female),No,2,06.10.1953,06.10.1957,,NDS,,Direktwahl
2967,11000969,Hubert,Elinor,,Dr.,11.05.1900,Breslau,25.01.1973,weiblich,evangelisch,Ärztin,SPD,Doctor (female),No,3,15.10.1957,15.10.1961,,NDS,,Direktwahl
2968,11000969,Hubert,Elinor,,Dr.,11.05.1900,Breslau,25.01.1973,weiblich,evangelisch,Ärztin,SPD,Doctor (female),No,4,17.10.1961,17.10.1965,,NDS,,Direktwahl
2969,11000969,Hubert,Elinor,,Dr.,11.05.1900,Breslau,25.01.1973,weiblich,evangelisch,Ärztin,SPD,Doctor (female),No,5,19.10.1965,19.10.1969,,NDS,,Direktwahl
2970,11000970,Hubrig,Hans,,Dr.,15.04.1924,Celle,25.03.1982,männlich,evangelisch,Geschäftsführer,CDU,Managing Director,No,6,20.10.1969,22.09.1972,,NDS,,Direktwahl
2971,11000970,Hubrig,Hans,,Dr.,15.04.1924,Celle,25.03.1982,männlich,evangelisch,Geschäftsführer,CDU,Managing Director,No,8,14.12.1976,04.11.1980,,NDS,,Direktwahl
2972,11000970,Hubrig,Hans,,Dr.,15.04.1924,Celle,25.03.1982,männlich,evangelisch,Geschäftsführer,CDU,Managing Director,No,9,04.11.1980,25.03.1982,,NDS,,Direktwahl
2973,11000971,Hudak,Adalbert,,Dr.,25.09.1911,Großlomnitz- Zips,27.03.1986,männlich,evangelisch,"Honorarprofessor, Oberstudienrat",CSU,"Honorary Professor, Senior Teacher",No,5,19.10.1965,19.10.1969,,BAY,,Direktwahl
2974,11000972,Hübner,Heinz Werner,,,09.05.1952,Crimmitschau,,männlich,ohne Angaben,"Tuchweber, Lehrer",FDP,"Cloth Weaver, Teacher",No,12,20.12.1990,12.05.1992,,,THÜ,Landesliste
2975,11000973,Hübner,Karl,,,06.11.1897,Berlin,20.12.1965,männlich,ohne Angaben,Postrat a. D.,FDP,Former Postal Councillor,No,1,01.02.1952,07.09.1953,,,**,Landesliste
2976,11000973,Hübner,Karl,,,06.11.1897,Berlin,20.12.1965,männlich,ohne Angaben,Postrat a. D.,FDP,Former Postal Councillor,No,2,06.10.1953,06.10.1957,,,BLW,Landesliste
2977,11000973,Hübner,Karl,,,06.11.1897,Berlin,20.12.1965,männlich,ohne Angaben,Postrat a. D.,FDP,Former Postal Councillor,No,3,15.10.1957,15.10.1961,,,BLW,Landesliste
2978,11000973,Hübner,Karl,,,06.11.1897,Berlin,20.12.1965,männlich,ohne Angaben,Postrat a. D.,FDP,Former Postal Councillor,No,4,17.10.1961,17.10.1965,,,BLW,Landesliste
2979,11000974,Hübner,Klaus,,,19.06.1924,Berlin,29.01.2021,männlich,ohne Angaben,Geschäftsführer,SPD,Managing Director,No,4,13.05.1965,17.10.1965,,,NRW,Landesliste
2980,11000974,Hübner,Klaus,,,19.06.1924,Berlin,29.01.2021,männlich,ohne Angaben,Geschäftsführer,SPD,Managing Director,No,5,06.12.1966,14.01.1969,,,NRW,Landesliste
2981,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,12,01.02.1991,10.11.1994,,,NRW,Landesliste
2982,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,13,10.11.1994,26.10.1998,Hamm - Unna II,NRW,NRW,Landesliste
2983,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,14,26.10.1998,17.10.2002,Hamm - Unna II,NRW,NRW,Landesliste
2984,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,15,17.10.2002,18.10.2005,,,NRW,Landesliste
2985,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,16,18.10.2005,27.10.2009,,,NRW,Landesliste
2986,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,17,16.08.2012,22.10.2013,,,NRW,Landesliste
2987,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,18,22.10.2013,24.10.2017,,,NW,Landesliste
2988,11000975,Hüppe,Hubert,,,03.11.1956,Lünen,,männlich,römisch-katholisch,Dipl.-Verwaltungswirt,CDU,Graduate Public Administration Specialist,No,20,26.10.2021,,,,NW,Landesliste
2989,11000976,Hürland,Agnes,,,17.05.1926,Dorsten,09.03.2009,weiblich,katholisch,"Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung",CDU,"Rehabilitation Counselor, Parliamentary State Secretary at the Federal Ministry of Defense (female)",No,7,13.12.1972,13.12.1976,,,NRW,Landesliste
2990,11000976,Hürland,Agnes,,,17.05.1926,Dorsten,09.03.2009,weiblich,katholisch,"Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung",CDU,"Rehabilitation Counselor, Parliamentary State Secretary at the Federal Ministry of Defense (female)",No,8,14.12.1976,04.11.1980,,,NRW,Landesliste
2991,11000976,Hürland,Agnes,,,17.05.1926,Dorsten,09.03.2009,weiblich,katholisch,"Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung",CDU,"Rehabilitation Counselor, Parliamentary State Secretary at the Federal Ministry of Defense (female)",No,9,04.11.1980,29.03.1983,,,NRW,Landesliste
2992,11000976,Hürland,Agnes,,,17.05.1926,Dorsten,09.03.2009,weiblich,katholisch,"Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung",CDU,"Rehabilitation Counselor, Parliamentary State Secretary at the Federal Ministry of Defense (female)",No,10,29.03.1983,18.02.1987,,,NRW,Landesliste
2993,11000976,Hürland,Agnes,,,17.05.1926,Dorsten,09.03.2009,weiblich,katholisch,"Rehabilitationsberaterin, Parl. Staats.b. Bundesmin. d. Verteidigung",CDU,"Rehabilitation Counselor, Parliamentary State Secretary at the Federal Ministry of Defense (female)",No,11,18.02.1987,20.12.1990,,,NRW,Landesliste
2994,11000977,Hüsch,Heinz Günther,,Dr.,13.06.1929,Karken / Krs. Heinsberg,24.10.2023,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,8,14.12.1976,04.11.1980,,NRW,,Direktwahl
2995,11000977,Hüsch,Heinz Günther,,Dr.,13.06.1929,Karken / Krs. Heinsberg,24.10.2023,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,9,04.11.1980,29.03.1983,,NRW,,Direktwahl
2996,11000977,Hüsch,Heinz Günther,,Dr.,13.06.1929,Karken / Krs. Heinsberg,24.10.2023,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,10,29.03.1983,18.02.1987,,NRW,,Direktwahl
2997,11000977,Hüsch,Heinz Günther,,Dr.,13.06.1929,Karken / Krs. Heinsberg,24.10.2023,männlich,katholisch,Rechtsanwalt,CDU,Lawyer,No,11,18.02.1987,20.12.1990,,NRW,,Direktwahl
2998,11000978,Hüser,Uwe,,,21.08.1958,Koblenz,,männlich,ohne Angaben,Student,BÜNDNIS 90/DIE GRÜNEN,Student,No,11,18.02.1987,20.12.1990,,,RPF,Landesliste
2999,11000979,Hütter,Margarete,,,26.03.1909,Berlin,25.11.2003,weiblich,ohne Angaben,Referentin,FDP,Consultant (female),No,1,15.09.1949,07.09.1953,,,WBB,Landesliste
3000,11000979,Hütter,Margarete,,,26.03.1909,Berlin,25.11.2003,weiblich,ohne Angaben,Referentin,FDP,Consultant (female),No,2,29.09.1955,06.10.1957,,,BWG,Landesliste
3001,11000980,Hufnagel,Josef,,,13.01.1900,Kreuztal,09.02.1982,männlich,katholisch,Geschäftsführer,SPD,Managing Director,No,2,06.10.1953,06.10.1957,,,NRW,Landesliste
3002,11000980,Hufnagel,Josef,,,13.01.1900,Kreuztal,09.02.1982,männlich,katholisch,Geschäftsführer,SPD,Managing Director,No,3,15.10.1957,15.10.1961,,,NRW,Landesliste
3003,11000980,Hufnagel,Josef,,,13.01.1900,Kreuztal,09.02.1982,männlich,katholisch,Geschäftsführer,SPD,Managing Director,No,4,17.10.1961,17.10.1965,,,NRW,Landesliste
3004,11000980,Hufnagel,Josef,,,13.01.1900,Kreuztal,09.02.1982,männlich,katholisch,Geschäftsführer,SPD,Managing Director,No,5,19.10.1965,19.10.1969,,,NRW,Landesliste
3005,11000981,Huonker,Gunter,,,24.02.1937,Schwenningen,29.11.2021,männlich,evangelisch,"Rechtsanwalt, Staatsminister a. D.",SPD,"Lawyer, Former State Minister",No,7,13.12.1972,13.12.1976,,BWG,,Direktwahl
3006,11000981,Huonker,Gunter,,,24.02.1937,Schwenningen,29.11.2021,männlich,evangelisch,"Rechtsanwalt, Staatsminister a. D.",SPD,"Lawyer, Former State Minister",No,8,14.12.1976,04.11.1980,,,BWG,Landesliste
3007,11000981,Huonker,Gunter,,,24.02.1937,Schwenningen,29.11.2021,männlich,evangelisch,"Rechtsanwalt, Staatsminister a. D.",SPD,"Lawyer, Former State Minister",No,9,04.11.1980,29.03.1983,,,BWG,Landesliste
3008,11000981,Huonker,Gunter,,,24.02.1937,Schwenningen,29.11.2021,männlich,evangelisch,"Rechtsanwalt, Staatsminister a. D.",SPD,"Lawyer, Former State Minister",No,10,29.03.1983,18.02.1987,,,BWG,Landesliste
3009,11000981,Huonker,Gunter,,,24.02.1937,Schwenningen,29.11.2021,männlich,evangelisch,"Rechtsanwalt, Staatsminister a. D.",SPD,"Lawyer, Former State Minister",No,11,18.02.1987,20.12.1990,,,BWG,Landesliste
3010,11000981,Huonker,Gunter,,,24.02.1937,Schwenningen,29.11.2021,männlich,evangelisch,"Rechtsanwalt, Staatsminister a. D.",SPD,"Lawyer, Former State Minister",No,12,20.12.1990,10.11.1994,,,BWG,Landesliste
3011,11000982,Hupka,Herbert,,Dr.,15.08.1915,Diyatalawa,24.08.2006,männlich,katholisch,Journalist,CDU,Journalist,No,6,20.10.1969,22.09.1972,,,NRW,Landesliste
3012,11000982,Hupka,Herbert,,Dr.,15.08.1915,Diyatalawa,24.08.2006,männlich,katholisch,Journalist,CDU,Journalist,No,7,13.12.1972,13.12.1976,,,NRW,Landesliste
3013,11000982,Hupka,Herbert,,Dr.,15.08.1915,Diyatalawa,24.08.2006,männlich,katholisch,Journalist,CDU,Journalist,No,8,14.12.1976,04.11.1980,,,NRW,Landesliste
3014,11000982,Hupka,Herbert,,Dr.,15.08.1915,Diyatalawa,24.08.2006,männlich,katholisch,Journalist,CDU,Journalist,No,9,04.11.1980,29.03.1983,,,NRW,Landesliste
3015,11000982,Hupka,Herbert,,Dr.,15.08.1915,Diyatalawa,24.08.2006,männlich,katholisch,Journalist,CDU,Journalist,No,10,29.03.1983,18.02.1987,,,NRW,Landesliste
3016,11000983,Hussing,Dieter,,,21.05.1936,Bochum,30.04.2015,männlich,katholisch,Bezirkssekretär der Katholischen Arbeitsnehmerbewegung,CDU,District Secretary of the Catholic Workers' Movement,No,6,20.10.1969,22.09.1972,,,HES,Landesliste
3017,11000983,Hussing,Dieter,,,21.05.1936,Bochum,30.04.2015,männlich,katholisch,Bezirkssekretär der Katholischen Arbeitsnehmerbewegung,CDU,District Secretary of the Catholic Workers' Movement,No,7,16.11.1973,13.12.1976,,,HES,Landesliste
3018,11000984,Hussong,Rudolf,,,17.04.1903,Eschweilerhof,10.12.1967,männlich,ohne Angaben,Regierungsangestellter,SPD,Government Employee,No,4,17.10.1961,17.10.1965,,,SLD,Landesliste
3019,11000984,Hussong,Rudolf,,,17.04.1903,Eschweilerhof,10.12.1967,männlich,ohne Angaben,Regierungsangestellter,SPD,Government Employee,No,5,19.10.1965,10.12.1967,,SLD,,Direktwahl
